"source_link","country","company_name","location","company_information","telephone","fax","email","website","company_profile","capabilities_description","post_casting"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Cast Products, Inc.","Norridge, IL","Company:Cast Products, Inc.
Address:4200 N Nordica Ave  
Norridge, IL 60706-1392  
UNITED STATES","(708) 457-1500","(708) 457-2110","hsmith@castproducts.com","www.castproducts.com","Number of Employees:50-100
Sales Volume:$10 - $20 Million
Type of Operation:Custom
Certification:ISO 9001:2008
Low Volume:False","Description:Cast Products, Inc. is focused on providing a worry-free experience and superior value by utilizing our innovation and expertise from design to delivery for customers who desire more.","Machining:CNC,Drilling,Reaming,Tapping
Finishing:Anodizing,Assembly,Chromating,Deburring,Painting,Plating,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Cast Specialties Inc.","Warrensville Heights, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Caudle Manufacturing Company Inc.","Miami, FL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Celina Aluminum Precision Technology","Celina, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Centrifugal Castings","Milwaukee, WI","Company:Centrifugal Castings
Address:136 E. Walker Street  
Milwaukee, WI 53204  
UNITED STATES","(414) 672-1940","(414) 672-3533","info@terminalcastings.com","terminalcastings.com","Number of Employees:Under 50
Type of Operation:Captive/Custom
Certification:ISO 9001
Low Volume:False","Description:For over 40 years, Centrifugal Castings has been a leading supplier to the battery industry. Centrifugal has developed a large catalog of battery terminals, industrial connectors and other battery components.","Machining:Drilling
Finishing:Deburring,Painting"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","The Chicago Faucet Company","Des Plaines, IL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Chicago White Metal Casting, Inc.","Bensenville, IL","Company:Chicago White Metal Casting, Inc.
Address:649 N. Route 83  
Bensenville, IL 60106-1340  
UNITED STATES","(630) 595-4424","(630) 595-4474","sales@cwmtl.com","www.cwmdiecast.com","Number of Employees:101-500
Sales Volume:$30 - $40 Million
Type of Operation:Custom
Certification:IATF 16949,ISO 14001,ISO 9001
Low Volume:True","Description:Chicago White Metal Casting is a global provider of aluminum, magnesium, and zinc die casting solutions to a diverse customer base. We provide added value through design assistance and a full range of services such as machining, coating, and assembly.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Cleveland Die & Manufacturing","Cleveland, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* CompX Security Products","Grayslake, IL","Company:CompX Security Products
Address:715 Center Street  
Grayslake, IL 60030  
UNITED STATES","(847) 752-2500","(847) 752-2418","omelnyk@compx.com","compx.com/","Number of Employees:101-500
Sales Volume:$20 - $30 Million
Type of Operation:Captive
Certification:ISO 9001
Low Volume:False","Description:Highly engineered electro-mechanical security products.","Machining:Boring,Broaching,CNC,Drilling,Reaming,Sanding,Tapping
Finishing:Assembly,Buffing,Deburring,Painting,Plating,Polishing,Powder Coating"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Connecticut Precision Castings Incorporated","Claremont, NH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Consolidated Metco Inc.","Clackamas, OR","Company:Consolidated Metco Inc.
Address:10448 Highway 212  
Clackamas, OR 97015  
UNITED STATES","(503) 650-2527","(503) 657-4331","jeremy.zumwalt@conmet.com","www.conmet.com","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Captive/Custom
Low Volume:False","Description:ConMet has capabilities in high pressure die casting, plastic injection molding, permanent mold and low pressure casting.","Machining:CNC,Sanding,Tapping,Turning
Finishing:Assembly,Deburring,Polishing,Pressure Testing,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Cosma Casting Michigan, Cosma International, Magna International","Battle Creek, MI","Company:Cosma Casting Michigan, Cosma International, Magna International
Address:10 Clark Road N  
Battle Creek, MI 49037  
UNITED STATES","(269) 966-4900","(269) 966-4924","Andrea.Hill@Magna.com","www.magna.com","Number of Employees:Over 500
Low Volume:False","","Machining:CNC
Finishing:Heat Treating"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Craft Die Casting Incorporated","Chicago, IL","Company:Craft Die Casting Incorporated
Address:1831 N Lorel Ave  
Chicago, IL 60639-4330  
UNITED STATES","(312) 415-6060","","contact@cdiecasting.com","cdiecasting.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Low Volume:False","Description:Craft Die Casting have 70 years of experience in zinc die casting, we create custom-made parts our services include polishing, reaming and vibratory. In the future painting, assembly and burnishing.","Machining:Burnishing,Drilling,Reaming
Finishing:Assembly,Chromating,Painting,Polishing,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Crown Die Casting Corporation","Mt Vernon, NY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Current Lighting Solutions, LLC","Greenville, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Curtiss-Wright Inc.","Portland, OR","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Custom Industries Inc.","Cleveland, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Custom Metal Crafters Incorporated","Newington, CT","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dart Casting Inc.","Alsip, IL","Company:Dart Casting Inc.
Address:12400 South Lombard Lane  
Alsip, IL 60803  
UNITED STATES","(708) 388-4914","(708) 388-4915","george@dartcasting.com","www.dartcasting.com","Number of Employees:101-500
Sales Volume:$30 - $40 Million
Type of Operation:Custom
Certification:IS0 9002
Low Volume:True","Description:Dart Casting manufactures high-pressure aluminum die castings and is organized to meet strict process controls while achieving top quality on even the most difficult of parts. Our organization’s priority is to serve our customer’s every need.","Machining:Boring,CNC,Drilling,Lapping,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Deburring,Heat Treating,Impregnation,Painting,Powder Coating,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Dayton-Phoenix Group Incorporated","Dayton, OH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* DeCardy Diecasting Company","Chicago, IL","Company:DeCardy Diecasting Company
Address:3935 W Shakespeare Ave  
Chicago, IL 60647-3430  
USA","(773) 235-6916","(773) 235-7238","answers@decardy.com","www.decardy.com/","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001:2008, ISO 13485:2003
Low Volume:True","Description:Concurrent engineering capabilities offer customer project assistance that assures optimum usage of next
generation die casting's advantages. Several 'awards of excellence' attest to DeCardy's ability. Ask us about
them.",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Deco Products Company","Decorah, IA","Company:Deco Products Company
Address:506 Sanford St  
Decorah, IA 52101  
UNITED STATES","(563) 382-4264","(563) 382-9845","dmagner@decoprod.com","www.decoprod.com","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Captive/Custom
Certification:ISO 9001:2008, ITAR, ROHS, REACH
Low Volume:True","Description:Deco offers diverse capabilities such as casting, trimming, tumbling, finishing, machining, powder
coating, plating, and assembly. We have engineering expertise to support customer design and for our own continuous improvement initiatives.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Reaming,Sanding,Tapping,Turning
Finishing:Assembly,Buffing,Chromating,Deburring,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Denso Manufacturing Tennessee Inc.","Maryville, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Diamond Casting & Machine Company, Inc.","Hollis, NH","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Die Cast of America","Walnut, CA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Die-Tech Casting Incorporated","Portland, OR","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Diversified Metal Products","Gaylord, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Dixline Corporation","Galva, IL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Dura-Cast Incorporated","Enterprise, AL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* DyCast Specialties Corporation","Starbuck, MN","Company:DyCast Specialties Corporation
Address:29468 State Highway 28  
Starbuck, MN 56381-2463  
UNITED STATES","(320) 239-4799","(320) 239-4610","orders@dycastspec.com","www.dycastspec.com","Number of Employees:50-100
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001:2000
Low Volume:True","Description:Our mission is to become the Preferred Global Supplier for precision engineered die castings, surpassing customer expectations through dedicated people, continuous improvement and technology","Machining:Boring,CNC,Drilling,Reaming,Sanding,Tapping
Finishing:Anodizing,Chromating,Deburring,Impregnation,Painting,Plating,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dyersville Die Cast","Dyersville, IA","Company:Dyersville Die Cast
Address:594 6th Ave NW  
Dyersville, IA 52040-1123  
UNITED STATES","(563) 875-2436","","office@dyersvillediecast.com","www.dyersvillediecast.com","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Custom
Certification:None
Low Volume:False","Description:Aluminum die casting 100-1600 ton. CNC vertical and horizontal multiple axis, powder coating,","Machining:CNC,Drilling,Reaming,Sanding,Tapping,Turning,Other
Finishing:Assembly,Deburring,Powder Coating,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dynacast International, LLC - Elgin Plant","Elgin, IL","Company:Dynacast International, LLC - Elgin Plant
Address:195 Corporate Dr  
Elgin, IL 60123-9355  
UNITED STATES","(847) 608-2200","(847) 608 2201","danson@dynacast.com","www.dynacast.com/","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Custom
Certification:ISO 14001,ISO 9001,ISO/TS 16949
Low Volume:False","Description:CAD System Pro-E along with internal magma analysis (mold flow and thermal).
Dynacast, a Form Technologies Company, is a leading global manufacturer of small engineered precision components utilizing proprietary multi-slide die casting technology.","Machining:Broaching,CNC,Drilling,Laser or Dot Peen Traceability,Reaming,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dynacast International, LLC - Germantown Plant","Germantown, WI","Company:Dynacast International, LLC - Germantown Plant
Address:N117W19048 Fulton Dr  
Germantown, WI 53022-2499  
UNITED STATES","(262) 250-0303","(262) 250-0305","mguilfoyle@dynacast.com","www.dynacast.com/","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Low Volume:False","Description:Design and build 4-slide and conventional die casting dies and provide value engineering, flow analysis, and tool manufacturing.",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dynacast International, LLC - Lake Forest Plant","Lake Forest, CA","Company:Dynacast International, LLC - Lake Forest Plant
Address:25952 Commercentre Dr  
Lake Forest, CA 92630-8815  
UNITED STATES","(949) 707-1211","(949) 707-1911","djtaylor@dynacast.com","www.dynacast.com/","Number of Employees:101-500
Sales Volume:$10 - $20 Million
Type of Operation:Custom
Certification:ISO 9001, ISO 14001, TS16949
Low Volume:True","Description:Dynacast is the world leader in precision die casting of zinc, aluminum, & magnesium alloys. We operate in 20
countries & the Dynacast Lake Forest facility has among the broadest offerings within our global network","Machining:Boring,CNC,Drilling,Reaming,Sanding,Tapping
Finishing:Assembly,Deburring,Polishing,Pressure Testing,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Dynacast International, LLC - Global Headquarters","Charlotte, NC","Company:Dynacast International, LLC - Global Headquarters
Address:11325 N Community House Rd  
Ste 300  
Charlotte, NC 28277-0524  
UNITED STATES","(704) 927-2790","(704) 927-2782","hwolf@dynacast.com","dynacast.com","Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Dynamic Reproducer Company, LLC","Spartanburg, SC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Eagle Sales and Engineering","Zionsville, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","East Penn Manufacturing","Lyon Station, PA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Eaton Cooper Crouse-Hinds","Syracuse, NY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Edlund Manufacturing Company","Burlington, VT","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Elecast Incorporated","Waverly, PA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Electric Motors and Specialties Incorporated","Garrett, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Electro Adapter Inc","Chatsworth, CA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Elliot Manufacturing, Part of CentroMotion","Binghamton, NY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Emerson Climate Technologies","Russellville, KY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Emerson Motors Company","Saint Louis, MO","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Empire Die Casting Company","Macedonia, OH","Company:Empire Die Casting Company
Address:635 Highland Rd E  
Macedonia, OH 44056-2185  
UNITED STATES","(330) 467-0750","(330) 908-3052","Dale.Dick@empirecastingco.com","www.empiredie.com","Number of Employees:101-500
Sales Volume:$30 - $40 Million
Type of Operation:Custom
Certification:ISO/TS 16949, ISO 14001
Low Volume:True","Description:750 certified producer of AL/ZN die castings. In house design-build-cast-finish. Real time monitoring, process control & SPC, MAGMA Flow Simulation","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Other,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Enkei America, Inc.","Columbus, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Equality Die Cast Inc","Winona, MN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Exact Tool Company","Wheeling, IL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Faist Light Metals Tennessee LLC","Ripley, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Falcon Lakeside Manufacturing","Eau Claire, MI","Company:Falcon Lakeside Manufacturing
Address:4254 Orchard Hurst Dr.  
Eau Claire, MI 49111  
UNITED STATES","(269) 429-6193","(269) 429-6196","info@falconlakeside.com","falconlakeside.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:IATF 16949,ISO 9001
Low Volume:True","Description:Falcon Lakeside Manufacturing, Inc. provides design, development, and manufacturing services that include high-pressure vacuum die casting, high-pressure squeeze casting, CNC machining, and other finishing operations.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Fall River Die Cast, A Division of The Fall River Group, Inc.","Germantown, WI","Company:Fall River Die Cast, A Division of The Fall River Group, Inc.
Address:N114 W19250 Clinton Dr  
Germantown, WI 53022  
UNITED STATES","(262) 251-4942","(262) 251-0544","info@rheocast.com","www.rheocast.com","Number of Employees:Under 50
Sales Volume:$10 - $20 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:False","Description:A division of The Fall River Group, Inc. specializing in medium to high volume aluminum die casting, plus brass die casting, and complete secondary processing.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Fall River Tool & Die Company","Fall River, MA","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","FCC Adams LLC","Berne, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Fenix USA","Aiken, SC","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Ficosa North America Corporation","Cookeville, TN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Fielding Manufacturing Incorporated","Cranston, RI","Company:Fielding Manufacturing Incorporated
Address:780 Wellington Ave  
Cranston, RI 02910  
UNITED STATES","(401) 461-0400 x214","(401) 941-2222","stevenf@fieldingmfg.com","www.fieldingmfg.com","Number of Employees:Under 50
Sales Volume:Under $10 Million
Type of Operation:Custom
Certification:ISO 9001,ISO 9001:2008
Low Volume:True","Description:Miniature & micro precision zinc die casting. Four slide, hot chamber process supporting 2x2, 4x4 and 6x6 platforms. Secondary operations; plating, painting, machining, assembly, packaging, and more. Engineering design support and rapid prototyping.","Machining:Boring,Broaching,CNC,Drilling,Reaming,Sanding,Tapping,Turning
Finishing:Assembly,Chromating,Deburring,Painting,Plating,Polishing,Powder Coating,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Fitzgerald Products","Trussville, AL","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Ford Motor Company - Rawsonville Plant","Ypsilanti, MI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Fort Recovery Industries Inc.","Fort Recovery, OH","Company:Fort Recovery Industries Inc.
Address:PO Box 638  
Fort Recovery, OH 45846-0638  
UNITED STATES","(419) 375-4121","(419) 375-4194","sales@fortrecoveryindustries.com","fortrecoveryindustries.com","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Captive/Custom
Certification:ISO 14001,ISO 9001:2008,TS16949:2009
Low Volume:False","Description:Verticle integration from casting to shipping a completed product. Fort Recovery Industries (FRI) offers up front engineering, product design input to ensure the product can be manufactured.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Laser or Dot Peen Traceability,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Plating,Polishing,Powder Coating,Pressure Testing,Shot blasting,Silk screening,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Four-Jaks Incorporated","Fairlea, WV","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Franklin Precision Industry","Franklin, KY","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* FT Precision","Fredericktown, OH","Company:FT Precision
Address:9731 Mt Gilead Rd  
Fredericktown, OH 43019  
USA","(740) 694-1500","(740) 694-5500","sales@ftprecision.com","ftprecision.com","Type of Operation:Custom
Low Volume:False","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* G & M Die Casting Company","Wood Dale, IL","Company:G & M Die Casting Company
Address:284 Richert Rd  
Wood Dale, IL 60191  
UNITED STATES","(630) 595-2340","(630) 595-3746","sales@gmdiecasting.com","www.gmdiecasting.com","Number of Employees:50-100
Sales Volume:$10 - $20 Million
Type of Operation:Custom
Certification:ISO 9001
Low Volume:True","Description:G&M is a single-source provider of cast, machined, plated and painted aluminum components to OEM manufacturers in diverse industries. Founded in 1978.
80,000 sq. ft facility.
Dedicated to exceeding customers' quality and delivery expectations.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Other,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Polishing,Powder Coating,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Gardner Denver Thomas","Sheboygan, WI","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","General Aluminum Manufacturing Company","Fremont, IN","","","","","","","",""
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* General Die Casters Inc.","Twinsburg, OH","Company:General Die Casters Inc.
Address:2150 Highland Rd  
Twinsburg, OH 44087-2229  
UNITED STATES","(330) 657-2300","(330) 657-2192","sales@generaldie.com","www.generaldie.com/","Number of Employees:101-500
Sales Volume:$30 - $40 Million
Type of Operation:Custom
Certification:ISO 9001:2008
Low Volume:False","Description:High quality aluminum & zinc die casting with extensive machining capabilities and established network of secondary suppliers. Engineering tools include Magma Flow Simulation and 3D modelling. Quality includes process controls, CMM, Xray and spectrometers","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Lapping,Laser or Dot Peen Traceability,Reaming,Sanding,Tapping,Turning
Finishing:Anodizing,Assembly,Buffing,Chromating,Deburring,Heat Treating,Impregnation,Painting,Plating,Powder Coating,Pressure Testing,Shot blasting,Vibratory,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* General Motors Corporation - Bedford Casting Operations","Bedford, IN","Company:General Motors Corporation - Bedford Casting Operations
Address:105 GM Drive  
Bedford, IN 47421-1558  
UNITED STATES","(812) 279-7360","","brad.ohlrich@gm.com","gm.com","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Captive
Certification:ISO/TS 16949
Low Volume:False","Description:Large diecasting with multiple slide dies; Aluminum melting, alloying & chemistry
verification: Dimensional verification of tooling & castings; 3D unigraphics CAE, CAD & CAM; Tooling repair &
insert build capability.","Machining:CNC,Laser or Dot Peen Traceability
Finishing:Deburring,Heat Treating,Pressure Testing,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* GF Casting Solutions - Augusta, LLC","Augusta, GA","Company:GF Casting Solutions - Augusta, LLC
Address:430 Valencia Way  
Augusta, GA 30906  
UNITED STATES","","","info.au.cs@georgfischer.com","go.gfcs.com/augusta","Number of Employees:101-500
Sales Volume:Over $40 Million
Type of Operation:Captive
Certification:IATF 16949,ISO 14001
Low Volume:False","","Machining:CNC,Laser or Dot Peen Traceability
Finishing:Assembly,Deburring,Heat Treating,Impregnation,Plating,X-ray Inspection"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","* Gibbs Die Casting Corporation","Henderson, KY","Company:Gibbs Die Casting Corporation
Address:369 Community Drive  
Henderson, KY 42420-4336  
UNITED STATES","(270) 827-1801","(270) 827-7840","greg.risch@gibbsdc.com","www.gibbsdc.com/","Number of Employees:Over 500
Sales Volume:Over $40 Million
Type of Operation:Custom
Certification:QS 9000
Low Volume:False","Description:Die casting, machining and assembly of aluminum and magnesium.","Machining:Boring,Broaching,Burnishing,CNC,Drilling,Tapping,Turning
Finishing:Assembly,Deburring,Heat Treating,Pressure Testing,Shot blasting,Vibratory"
"https://www.diecasting.org/web/Directories/Find_a_Die_Caster/Web/Resources/Directories/CompanySearch.aspx","United States","Glenair Incorporated","Glendale, CA","","","","","","","",""
